Time,685nm PD1(V),685nm PD2(V),685nm PD3(V),785nm PD1(V),785nm PD2(V),785nm PD3(V),830nm PD1(V),830nm PD2(V),830nm PD3(V),850nm PD1(V),850nm PD2(V),850nm PD3(V),9150nm PD1(V),915nm PD2(V),915nm PD3(V),975nm PD1(V),975nm PD2(V),975nm PD3(V)
0.0,1.7875421630859374,7.608523727416992,2.137398156738281,2.1599082092285156,7.46054383392334,2.2479151245117186,2.0377147521972656,6.373611872863769,1.9467563873291016,2.1335255310058594,8.246277781677247,2.0639043731689455,1.1168667114257813,1.249316976928711,0.507272882080078,2.540374200439453,8.057701634216308,2.5402325042724607
1.0,1.786616455078125,7.752574951171876,2.098164633178711,2.154816815185547,7.456615164184571,2.222496221923828,2.0370204711914064,6.3775405426025396,2.0373803009033202,2.1564368041992186,8.280326252746582,2.045669073486328,1.0900211791992187,1.292532344055176,0.6371303192138671,2.4575233337402342,7.992223805236816,2.555152294921875
2.0,1.7877735900878906,7.756503620910644,2.1600541351318356,2.145328308105469,7.410780683898927,2.165579983520508,2.0168863220214845,6.296348034667969,1.9992519470214845,2.2112850036621094,8.400805458068849,2.1318723083496094,1.0881697631835936,1.3265808151245118,0.5089306365966797,2.290201611328125,7.976509126281738,2.5457583526611325
3.0,1.7863850280761717,7.6910257919311515,2.0909810302734373,2.156668231201172,7.4736393997192385,2.198735073852539,2.0377147521972656,6.4011125610351565,2.000357116699219,2.1550482421875,8.336637185668945,2.077166409301758,1.0647956359863282,1.4496791336059571,0.5022996185302734,2.4353063415527347,7.952937107849121,2.5728350097656247
4.0,1.788699298095703,7.662215547180176,2.1799471893310547,2.108762841796875,7.387208665466309,2.1733161712646485,2.036789044189453,6.288490695190429,2.029091528320312,2.1781909423828125,8.336637185668945,2.1230309509277343,1.0934925842285157,1.4444409072875977,0.7404636840820312,2.5174629272460938,7.947698881530762,2.5927280639648433
5.0,1.7910135681152342,7.641262641906739,2.1136370086669922,2.1562053771972653,7.435662258911132,2.2269169006347656,2.037251898193359,6.3853978820800785,2.0252234344482423,2.1564368041992186,8.265921130371094,2.0556156005859374,1.1011296752929687,1.3108661361694336,0.465829019165039,2.462614727783203,7.980437796020508,2.537469580078125
6.0,1.7893935791015625,7.672691999816895,2.1020327270507813,2.140005487060547,7.45530560760498,2.225811730957031,2.0381776062011716,6.350039854431152,1.9555977447509765,2.164536749267578,8.349732751464844,2.133530062866211,1.09233544921875,1.4457504638671874,0.5851873443603516,2.330469909667969,7.979128239440918,2.5689669158935544
7.0,1.7905507141113282,7.823291006469727,2.218628128051758,2.1011257507324217,7.446138711547852,2.1385033264160156,2.027300537109375,6.2046790740966795,2.0539578460693355,2.1698595703125,8.255444677734374,2.1346352325439453,1.1182552734375,1.1825295913696288,0.4586454162597656,2.3929552001953125,8.062939860534668,2.5120506774902345
8.0,1.7873107360839842,7.865196817016602,2.0849025970458985,2.145559735107422,7.4736393997192385,2.1788420196533202,2.0247548400878905,6.301586260986328,1.9014444305419922,2.1483368591308594,8.171633056640626,2.077718994140625,1.1284380615234375,1.1209804321289063,0.40670244140624995,2.496171643066406,8.072106756591797,2.5424428436279296
