time,mua685nm,mua785nm,mua830nm,mua850nm,mua915nm,mua975nm,mus685nm,mus785nm,mus830nm,mus850nm,mus915nm,mus975nm,HbO2,HHb,Water,Fat
0.0,0.0031790650000000004,0.003150384,0.0031438603199999996,0.0031438603199999996,0.0031518787999999997,0.00313806566,0.3125848179,0.31171878208,0.31233961450000003,0.31233961450000003,0.31222469322,0.31251008944,10.118708640625682,4.402099038694767,0.1522172659626401,0.8477827340373598
1.0,0.00314647762,0.0031518787999999997,0.00315369856,0.00315369856,0.0031518787999999997,0.00313806566,0.31256908164,0.31222469322,0.31204826114,0.31204826114,0.31222469322,0.31251008944,10.183410689073893,4.334598661815084,0.1522714693599484,0.8477285306400516
2.0,0.00314647762,0.0031518787999999997,0.00315369856,0.00315369856,0.0031572636599999995,0.00313806566,0.31256908164,0.31222469322,0.31204826114,0.31204826114,0.3121039775,0.31251008944,10.189660405082494,4.333454469492249,0.1520162457531531,0.8479837542468469
3.0,0.0031464776199999996,0.0031518787999999997,0.00315369856,0.00315369856,0.0031518787999999997,0.0031457928400000002,0.31256908164,0.31222469322,0.31204826114,0.31204826114,0.31222469322,0.31213589618000004,10.194318415511141,4.329952109693419,0.15264822838059391,0.8473517716194061
4.0,0.00314647762,0.0031518787999999997,0.00315369856,0.00315369856,0.0031518787999999997,0.00315257244,0.31256908164,0.31222469322,0.31204826114,0.31204826114,0.31222469322,0.31193546536000005,10.203888533219532,4.325875361802981,0.15297876309890499,0.847021236901095
5.0,0.00314647762,0.0031518787999999997,0.00315369856,0.00315369856,0.0031518787999999997,0.00313806566,0.31256908164,0.31222469322,0.31204826114,0.31204826114,0.31222469322,0.31251008944,10.183410689073893,4.334598661815084,0.1522714693599484,0.8477285306400516
6.0,0.00314647762,0.0031572636599999995,0.00315369856,0.00315369856,0.00315369856,0.0031457928400000002,0.31256908164,0.3121039775,0.31204826114,0.31204826114,0.31204826114,0.31213589618000004,10.198048742248703,4.331518523551208,0.15256616329138764,0.8474338367086124
7.0,0.0031464776199999996,0.00314647762,0.00315369856,0.00315369856,0.0031464776199999996,0.0031457928400000002,0.31256908164,0.31256908164,0.31204826114,0.31204826114,0.31256908164,0.31213589618000004,10.186426556529778,4.329140768198837,0.1529010084856723,0.8470989915143277
8.0,0.0031464776199999996,0.0031572636599999995,0.00315369856,0.00315369856,0.0031518787999999997,0.0031457928400000002,0.31256908164,0.3121039775,0.31204826114,0.31204826114,0.31222469322,0.31213589618000004,10.195936712743052,4.331905191992243,0.1526526640837543,0.8473473359162458
9.0,0.0031464776199999996,0.0031518787999999997,0.00315369856,0.00315369856,0.0031518787999999997,0.00313806566,0.31256908164,0.31222469322,0.31204826114,0.31204826114,0.31222469322,0.31251008944,10.183410689073893,4.334598661815083,0.1522714693599484,0.8477285306400516
